"playerID","SUM(B.G)","SUM(B.AB)","SUM(B.R)","Sum(B.H)","Sum(B.2B)","Sum(B.3B)","Sum(B.HR)","Sum(B.SB)","Sum(B.CS)","Sum(B.BB)","Sum(B.SO)","Sum(B.IBB)","Sum(B.HBP)","Sum(B.SH)","Sum(B.SF)","Sum(B.GIDP)","Sum(P.W)","Sum(P.L)","Sum(P.SHO)","Sum(P.SV)","Sum(P.ER)","Sum(P.BB)","Sum(P.SO)","AVG(P.BAOpp)","AVG(P.ERA)","Sum(P.HBP)","Sum(P.BFP)","Sum(P.GF)","Sum(P.SH)","Sum(P.SF)","Sum(P.GIDP)","Sum(A.gameNum)","classification"
"raineti01",175140,621040,109970,182350,30100,7910,11900,56560,10220,93100,67620,10360,2940,2730,5320,9940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"beckro01",29568,798,0,168,0,0,0,0,0,0,420,0,0,42,0,0,1596,1890,0,12012,11844,8022,27048,0.18349999999999983,3.5457142846924916,840,133140,21798,252,168,420,0,"Nominated"
"frymatr01",8490,32405,4475,8880,1725,200,1115,360,190,3010,6845,95,205,75,390,770,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"nenro01",21219,495,0,33,0,0,0,0,0,0,132,0,0,0,0,0,1485,1386,0,10362,7821,8580,26169,0.1870000000000003,3.4236363714391533,231,98439,18117,264,198,396,0,"Nominated"
"dunstsh01",3628,11854,1472,3194,584,124,300,424,164,406,2000,88,82,112,98,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"finlech01",47160,4770,270,270,90,0,0,0,0,0,2340,0,0,540,0,90,18000,15570,1350,0,122940,119880,234900,0.22222222222222204,3.9283333486980863,6840,1227420,2160,1260,1350,4860,0,"Nominated"
"justida01",4830,16875,2787,4713,840,72,915,159,138,2709,2997,255,54,3,162,303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"knoblch01",6528,25464,4528,7356,1288,256,392,1628,468,3216,2920,88,556,80,224,464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"stottto01",5595,3630,345,750,105,15,15,15,15,420,1395,0,0,390,0,15,2070,1815,90,15,15630,12240,23805,0.2100666666666668,4.527333354949951,1245,141615,180,60,45,105,NULL,"Nominated"
"anderbr01",5502,19497,3186,4983,1014,201,630,945,300,2880,3570,177,462,222,150,195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"henderi01",30810,109610,22950,30550,5100,660,2970,14060,3350,21900,16940,610,980,300,670,1720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"gracema01",6735,24195,3537,7335,1533,135,519,210,144,3225,1926,345,102,51,297,573,0,0,0,0,48,0,0,0.25,9,0,192,48,0,0,0,0,"Nominated"
"coneda01",42845,39140,2660,6080,855,0,0,0,95,1520,8645,0,285,3610,95,760,18430,11970,2090,95,105925,108015,253460,0.2064736842105281,3.7284210481141744,10070,1157480,855,855,1330,1995,0,"Nominated"
"willima04",9330,35000,4985,9390,1690,175,1890,265,175,2345,6815,430,275,45,310,910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"vaughmo01",4536,16596,2583,4860,810,30,984,90,54,2175,4287,432,324,0,135,405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"bellja01",4126,14796,2246,3926,788,134,390,182,120,1706,2886,50,114,318,116,330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"oroscje01",65104,3068,156,520,0,0,0,0,0,416,1300,0,0,364,104,52,4524,4160,0,7488,23660,30212,61308,0.2078076923076922,3.7957692329700174,1768,283920,26052,104,312,104,0,"Nominated"
"gantro01",3664,12898,2160,3302,604,100,642,486,204,1540,2822,76,64,24,114,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"plesada01",63840,900,0,60,0,0,0,0,0,0,600,0,0,0,0,60,3900,4260,0,9480,25980,24120,62460,0.19645000000000015,3.777999985218048,1020,272340,25320,480,180,300,0,"Nominated"
"vaughgr01",6924,24412,4068,5900,1136,92,1420,484,236,3460,6052,216,148,44,216,404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"alomaro01",57096,217752,36192,65376,12096,1920,5040,11376,2736,24768,27360,1488,1200,3552,2328,4944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"larkiba01",78480,285732,47844,84240,15876,2736,7128,13644,2772,33804,29412,2376,1980,2124,2412,6408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"martied01",115080,403928,68264,125832,28784,840,17304,2744,1680,71848,67312,6328,4984,560,4312,10640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mcgrifr01",98400,350280,53960,99600,17640,960,19720,2880,1520,52200,75280,6840,1560,80,2840,9040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"galaran01",11285,40480,5975,11665,2220,160,1995,640,405,2915,10015,530,890,5,290,895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"venturo01",4158,14128,2012,3770,676,28,588,48,76,2150,2358,264,46,66,152,352,0,0,0,0,0,0,0,0.25,0,0,136,34,0,0,0,0,"Nominated"
"karroer01",1755,6441,797,1724,324,11,284,59,30,552,1167,21,31,0,76,181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"burksel01",4000,14464,2506,4214,804,126,704,362,168,1586,2680,66,120,58,124,342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hentgpa01",14448,3528,168,378,0,0,0,0,0,168,1050,0,0,378,0,84,5502,4704,420,42,41832,32550,54180,0.21671428571428608,4.575000013623919,2058,374850,630,756,840,1596,0,"Nominated"
"appieke01",7452,1494,72,144,0,0,0,0,0,18,702,0,18,90,0,0,3042,2466,216,0,19404,16794,35892,0.21166666666666675,4.940000043974982,1422,197244,36,234,396,900,0,"Nominated"
"seguida01",1456,4847,683,1412,284,16,139,17,19,524,687,56,14,19,45,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"reynosh01",3978,7098,442,1001,195,0,65,0,0,182,3211,0,26,1261,13,91,1482,1248,91,0,10582,5447,18239,0.2518461538461538,4.1569230785736675,533,98930,65,403,182,741,0,"Nominated"
"lankfra01",1701,5747,968,1561,356,54,238,258,117,828,1550,68,36,10,53,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"zeileto01",4316,15146,1972,4008,794,46,506,106,102,1890,2558,94,84,16,162,446,0,0,0,0,105,42,21,0.45199999999999996,22.5,0,252,42,0,0,21,NULL,"Nominated"
"jacksmi02",17085,476,51,85,34,0,0,0,0,17,68,0,0,68,0,0,1054,1139,0,2414,7667,7888,17102,0.19752941176470593,3.3688235423144173,952,84422,7174,170,136,272,NULL,"Nominated"
"bagweje01",60200,218316,42476,64792,13664,896,12572,5656,2184,39228,43624,4340,3584,84,2856,6188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"walkela01",69580,241745,47425,75600,16485,2170,13405,8050,2660,31955,43085,4095,4830,245,2275,5355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"palmera01",45296,167552,26608,48320,9360,608,9104,1552,640,21648,21568,2736,1392,240,1904,3696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gonzaju03",10134,39336,6366,11616,2328,150,2604,156,114,2742,7638,444,372,12,468,1104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"francjo01",93996,2856,168,252,0,0,0,0,0,0,1176,0,0,252,0,0,7560,7308,0,35616,33600,41580,81900,0.2238571428571441,3.133809526761373,1848,446208,65016,672,336,1344,0,"Nominated"
"brownke01",55860,56430,2280,7296,1140,0,228,0,0,2166,21318,0,570,6156,228,228,24054,16416,1938,0,135090,102714,273258,0.2326315789473684,3.5526315726731954,15846,1543788,114,3990,2052,8436,0,"Nominated"
"martiti02",4046,14222,2016,3850,730,42,678,54,40,1560,2138,204,118,28,160,382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"grissma02",4330,16550,2374,4502,772,112,454,858,232,1106,2480,88,62,76,124,342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"leiteal01",17598,22260,630,1890,294,42,0,0,0,1470,12180,0,0,2016,0,420,6804,5544,420,84,42420,48846,82908,0.22038095238095226,5.358095248540242,4914,434028,378,2394,1176,3738,0,"Nominated"
"olerujo01",4468,15184,2278,4478,1000,26,510,22,28,2550,2032,314,176,24,192,464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"surhobj01",2313,8258,1062,2326,440,42,188,141,84,640,839,81,33,71,104,169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"boonebr01",5340,20049,2781,5325,1098,84,756,282,159,1656,3885,96,207,165,219,504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"santibe01",9890,34755,3775,9150,1615,205,1085,455,345,2150,6350,260,190,130,350,1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"baergca01",4890,16317,2193,4749,837,51,402,177,72,873,1740,123,219,78,198,474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"harrile01",1903,3924,460,1055,161,21,37,131,54,279,337,26,17,44,25,112,0,0,0,0,0,0,23,0,0,0,69,23,0,0,0,NULL,"Nominated"
"higgibo02",1362,4910,736,1336,270,33,187,91,53,649,796,36,37,12,52,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"johnsch04",2376,7672,930,1880,422,8,334,12,20,950,1994,58,50,36,62,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mondera01",1525,5814,909,1589,319,49,271,229,92,475,1130,50,41,2,37,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"rueteki01",4886,8708,616,1330,126,0,0,14,14,378,1470,0,0,1204,70,126,1820,1288,14,0,12754,8148,11452,0.22735714285714287,4.120000013283321,350,114940,14,798,490,1876,NULL,"Nominated"
"willibe02",20760,78690,13660,23360,4490,550,2870,1470,870,10690,12120,970,390,120,640,2230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"castivi02",3708,13644,1804,3768,698,56,640,66,86,846,2138,128,120,16,142,448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"salmoti01",1672,5934,986,1674,339,24,299,48,42,970,1360,45,67,0,68,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"muellbi02",1216,4223,663,1229,265,22,85,20,18,543,571,17,35,37,48,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"radkebr01",4536,348,0,36,0,0,0,0,0,0,108,0,0,60,0,0,1776,1668,120,0,13800,5340,17604,0.22525000000000006,4.261666655540466,744,122928,0,540,528,1104,0,"Nominated"
"lopezja01",4509,15957,2022,4581,801,57,780,24,57,1071,2907,129,198,18,135,516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"younger01",1730,6119,996,1731,327,46,79,465,168,660,462,14,89,84,44,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"nevinph01",1217,4188,584,1131,209,6,208,18,5,449,1019,30,30,3,33,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jordabr01",1456,5160,755,1454,267,37,184,119,48,353,842,25,74,2,57,118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"sierrru01",8744,32176,4336,8608,1712,236,1224,568,208,2440,4956,408,28,4,480,772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"burnije01",1694,5710,917,1447,298,29,315,74,58,739,1376,75,78,9,43,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mulhote01",17862,16094,676,1794,338,26,52,26,26,338,7306,0,26,1378,26,182,3224,3692,260,130,32812,17706,34450,0.25730769230769224,4.75230768093696,1820,287560,3328,702,624,2080,0,"Nominated"
"womacto01",1303,4963,739,1353,190,59,36,363,74,308,649,9,28,57,33,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"biggicr01",59850,228396,38724,64260,14028,1155,6111,8694,2604,24360,36813,1428,5985,2121,1701,3150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"piazzmi01",91776,331728,50304,102096,16512,384,20496,816,960,36432,53424,7008,1440,0,2160,10992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"schilcu01",359730,486990,24570,73710,8190,630,0,630,630,15750,170100,0,0,64260,630,5040,136080,91980,12600,13860,789390,447930,1963080,0.22728571428571287,3.9676190330868675,32760,8368920,51030,31500,17640,57960,0,"Nominated"
"clemero02",935880,236280,6600,40920,7920,0,0,0,0,17160,80520,0,2640,23760,1320,3960,467280,242880,60720,0,2253240,2085600,6167040,0.2075416666666622,3.220833331346512,209880,26716800,0,48840,40920,137280,0,"Nominated"
"bondsba01",209020,689290,155890,205450,42070,5390,53340,35980,9870,179060,107730,48160,7420,280,6370,11550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"sosasa01",82390,308455,51625,84280,13265,1575,21315,8190,3745,32515,80710,5390,2065,595,2730,7070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"loftoke01",12618,48720,9168,14568,2298,696,780,3732,960,5670,6096,258,192,432,390,654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"alomasa02",8262,27180,3120,7416,1494,60,672,150,144,1272,2994,90,246,288,204,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"francju02",404,996,110,235,50,4,48,2,6,81,375,6,8,0,6,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"wellsda01",47520,12816,576,1656,144,0,0,0,0,216,4248,0,72,1296,0,72,17208,11304,864,936,113616,51768,158472,0.24916666666666518,4.145416657129924,5976,1037736,4680,3312,2592,8136,0,"Nominated"
"finlest01",5166,18794,2886,5096,898,248,608,640,236,1688,2598,138,106,182,150,304,0,0,0,0,0,40,0,0,0,40,160,40,0,0,40,0,"Nominated"
"greensh01",3902,14164,2258,4006,890,70,656,324,104,1488,2630,160,160,6,106,348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"seleaa01",12120,1740,150,270,60,0,0,0,0,90,390,0,0,360,0,60,4440,3360,270,0,33060,23940,42210,0.2418666666666671,4.582000017166138,3360,286020,450,870,1650,3480,0,"Nominated"
"cirilje01",3234,10792,1600,3196,686,42,224,126,74,1126,1388,36,134,102,118,306,0,0,0,0,0,60,30,0,0,0,150,30,0,0,0,0,"Nominated"
"coninje01",4048,13914,1740,3964,770,72,428,108,58,1342,2336,92,82,18,206,364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"mesajo01",45012,88,44,0,0,0,0,0,0,44,44,0,0,44,0,0,3520,4796,88,14124,33000,28644,45672,0.2292272727272731,4.628181831403212,2420,299376,27852,1188,1144,2464,0,"Nominated"
"stantmi01",2216,32,0,8,0,0,0,0,0,0,8,0,0,0,0,0,104,176,0,248,1576,1456,2432,0.27124999999999977,5.331250041723251,72,13528,1040,0,0,0,NULL,"Nominated"
"sandere02",1777,6241,1037,1666,341,60,305,304,115,674,1614,49,71,14,43,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"hernaro01",40400,80,0,40,0,0,0,0,0,0,40,0,0,0,0,0,2680,2840,0,13040,16440,18480,37800,0.2256500000000003,3.855999994277954,1400,185280,26680,1600,360,1920,0,"Nominated"
"whitero02",1474,5357,756,1519,296,34,198,94,47,360,925,21,88,5,42,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"claytro01",2108,7379,935,1904,363,55,110,231,100,565,1415,34,45,113,62,218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"kleskry01",1736,5611,874,1564,343,33,278,91,41,817,1077,84,29,4,55,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"walketo04",1288,4554,647,1316,284,30,107,66,37,421,571,34,16,18,46,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"williwo02",7088,8640,832,1680,400,16,64,16,16,272,2928,0,80,720,160,48,2112,1856,32,0,16496,11376,23680,0.21800000000000003,4.063124969601631,1152,151600,544,992,592,1392,0,"Nominated"
"maddugr01",151800,318200,20600,54400,7000,400,1000,2200,600,6800,83800,0,1000,36000,400,3000,71000,45400,7000,0,351200,199800,674200,0.231600000000006,3.3843999910354614,27400,4084200,600,21800,12800,31600,0,"Elected"
"glavito02",155980,291060,20460,54120,5500,440,220,220,0,22220,72380,0,440,47520,660,3080,67100,44660,5500,0,381480,330000,573540,0.23190909090909162,3.706363623792475,14520,4092880,0,19360,10560,37840,0,"Elected"
"thomafr04",11610,40995,7470,12340,2475,60,2605,160,115,8335,6985,840,435,0,605,1125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Elected"
"mussimi01",193320,18720,1080,3240,360,0,0,0,0,360,3240,0,0,360,0,0,97200,55080,8280,0,524880,282600,1012680,0.2229444444444541,3.702222228050232,21600,5253480,0,14760,15480,54000,0,"Nominated"
"kentje01",45960,169960,26400,49220,11200,940,7540,1880,1200,16020,30440,1220,2500,200,2060,4480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"aloumo01",11652,42222,6654,12804,2526,234,1992,636,222,4422,5364,546,288,54,492,1170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"nomohi01",4212,6305,286,845,182,13,52,0,0,169,2886,0,0,572,13,52,1599,1417,117,0,12116,11804,24934,0.20261538461538472,5.714615418360784,494,110006,26,663,377,806,0,"Nominated"
"gonzalu01",12955,45785,7060,12955,2980,340,1770,640,435,5775,6090,750,555,50,490,1060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gagneer01",13266,2838,165,396,66,33,33,0,33,33,825,0,0,396,0,66,1089,858,0,6171,8184,7458,23694,0.18172727272727304,3.1281818476590244,1089,87912,8877,759,495,990,0,"Nominated"
"snowjt01",1716,5641,798,1509,293,19,189,20,23,760,1142,61,64,24,64,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"benitar01",27432,288,0,0,0,0,0,0,0,0,144,0,0,0,0,0,1440,1692,0,10404,9756,14508,34056,0.18033333333333287,3.3699999716546802,576,117108,18972,612,432,1044,0,"Nominated"
"rogerke01",64092,5544,420,756,84,84,0,84,0,336,2100,0,0,420,0,84,18396,13104,756,2352,131712,98700,165312,0.22828571428571431,4.2704762277149015,10668,1199520,11172,3024,3696,15876,0,"Nominated"
"jonesja05",40,107,11,23,6,0,3,0,1,10,21,0,3,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nominated"
"timlimi01",22239,147,0,0,0,0,0,0,0,0,84,0,0,0,0,0,1575,1533,0,2961,10206,7917,18312,0.23004761904761975,3.7223809446607317,987,106722,9807,693,399,1218,NULL,"Nominated"
"loducpa01",4328,15568,1932,4448,888,32,320,80,76,1064,1180,92,232,168,176,552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"sexsori01",2734,9856,1496,2572,520,34,612,28,26,1176,2626,62,104,0,72,288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"caseyse01",4215,15198,2070,4593,966,36,390,54,24,1431,1731,207,186,0,117,468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"jonesto02",18658,361,19,76,19,0,0,0,0,19,114,0,0,0,0,19,1102,1197,0,6061,8987,8417,16492,0.23868421052631553,4.161578893661499,722,88350,11761,570,380,1292,0,"Nominated"
"durhara01",3950,14816,2498,4108,880,158,384,546,194,1640,2402,68,144,110,136,302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"johnsra05",148560,150000,4800,18720,3360,0,240,0,0,4560,71040,0,480,10560,240,2400,72720,39840,8880,480,363120,359280,1170000,0.19466666666667057,3.4808333615461984,45600,4096080,1680,18000,9360,25920,0,"Elected"
"martipe02",68688,62496,3168,6192,864,288,0,0,0,2160,27360,0,432,9072,432,720,31536,14400,2448,432,132336,109440,454176,0.19455555555555437,2.9983333547910056,20304,1640736,3312,5760,4608,10224,0,"Elected"
"smoltjo01",129360,166848,13552,26576,4576,352,880,528,352,13904,64240,0,528,23936,176,2816,37488,27280,2816,27104,225984,177760,542784,0.21618181818182478,3.5099999850446526,10032,2511696,35904,5808,4576,14080,0,"Elected"
"sheffga01",69552,248859,44172,72603,12609,729,13743,6831,2808,39825,31617,3510,3645,243,2997,6345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"garcino01",17208,67032,11124,20964,4440,624,2748,1140,372,4836,6648,648,708,60,756,1548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"delgaca01",4070,14566,2482,4076,966,36,946,28,16,2218,3490,372,344,0,186,304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"percitr01",39368,280,0,0,0,0,0,0,0,0,280,0,0,0,0,0,1960,2408,0,20048,14000,17136,43736,0.16764285714285687,3.5028571827071056,1512,163240,30576,336,504,672,0,"Nominated"
"gordoto01",58938,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108,8316,264,10428,61182,64482,127248,0.21977272727272767,4.722727287899364,2508,597828,22902,1056,792,2046,0,"Nominated"
"booneaa01",1152,3871,519,1017,216,17,126,107,30,303,707,20,80,39,36,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"erstada01",3308,12048,1826,3394,632,66,248,358,116,950,1878,92,74,72,86,174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"clarkto02",1559,4532,629,1188,233,11,251,6,9,527,1209,55,21,0,40,133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"gilesbr02",3694,13054,2242,3794,822,110,574,218,90,2366,1670,228,102,8,140,320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
"aurilri01",1652,5721,745,1576,301,22,186,23,18,450,861,22,24,36,47,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,"Nominated"
